trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2231,False,"{'a': 0.01, 'e': 0.10752843013579495}",20,15,8.036602047846147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.01, 'e': 0.10742095545195732}",25,0,24.69794684125248,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
2233,False,"{'a': 0.01, 'e': 0.10731358818908403}",20,13,13.88693970710192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.01, 'e': 0.10720632823980793}",20,13,0.5849452570715039,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2235,False,"{'a': 0.01, 'e': 0.107099175496869}",20,2,16.144740294106622,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2236,False,"{'a': 0.01, 'e': 0.10699212985311449}",30,21,17.376520227202782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.01, 'e': 0.1068851912014987}",25,10,17.272969079270815,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2238,False,"{'a': 0.01, 'e': 0.10677835943508306}",20,0,22.626064757547127,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.01, 'e': 0.10667163444703576}",20,6,28.19828584693725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.01, 'e': 0.1065650161306318}",20,13,12.2366170823058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.01, 'e': 0.1064585043792528}",20,6,12.536764337517418,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2242,False,"{'a': 0.01, 'e': 0.1063520990863871}",35,24,20.195243551017956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.01, 'e': 0.10624580014562934}",25,16,-4.3243689098421765,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2244,False,"{'a': 0.01, 'e': 0.1061396074506806}",20,0,7.712834895601466,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2245,False,"{'a': 0.01, 'e': 0.1060335208953481}",20,10,18.227897697136747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.01, 'e': 0.10592754037354536}",20,14,12.318004405685397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.01, 'e': 0.10582166577929185}",25,11,10.545033140533693,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2248,False,"{'a': 0.01, 'e': 0.10571589700671291}",25,13,-20.76116619883319,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1
2249,False,"{'a': 0.01, 'e': 0.10561023395003975}",20,11,6.232093093642345,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2250,False,"{'a': 0.01, 'e': 0.1055046765036094}",20,11,-5.450859692674926,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2251,False,"{'a': 0.01, 'e': 0.10539922456186433}",25,10,24.59943572679873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.01, 'e': 0.10529387801935262}",25,10,15.936872014204393,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2253,False,"{'a': 0.01, 'e': 0.10518863677072765}",30,0,37.11363339321629,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2254,False,"{'a': 0.01, 'e': 0.10508350071074826}",30,14,25.412179798261818,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.01, 'e': 0.10497846973427834}",35,27,18.974159134896066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.01, 'e': 0.1048735437362869}",20,13,12.938325481298453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.01, 'e': 0.10476872261184789}",20,9,19.00364987540967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.01, 'e': 0.10466400625614027}",20,10,19.613838266658934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.01, 'e': 0.10455939456444763}",20,15,9.43151161424666,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.01, 'e': 0.10445488743215826}",30,18,10.71252537310957,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.01, 'e': 0.104350484754765}",20,7,-40.38526940132066,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
2262,False,"{'a': 0.01, 'e': 0.10424618642786522}",25,17,8.02567433592981,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.01, 'e': 0.10414199234716055}",25,13,21.259760627502008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.01, 'e': 0.10403790240845692}",20,10,19.200971487215966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.01, 'e': 0.10393391650766431}",30,17,25.786506662613565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.01, 'e': 0.10383003454079692}",30,18,23.477705588597505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.01, 'e': 0.10372625640397273}",20,12,12.316506116921708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.01, 'e': 0.10362258199341358}",25,11,21.456824357910563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.01, 'e': 0.10351901120544502}",20,6,28.74987125218668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.01, 'e': 0.10341554393649634}",20,9,-30.937145890918348,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2271,False,"{'a': 0.01, 'e': 0.1033121800831002}",20,8,14.77818122450444,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.01, 'e': 0.10320891954189276}",20,11,19.576154833848502,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.01, 'e': 0.10310576220961341}",20,14,11.18734441513491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.01, 'e': 0.10300270798310492}",20,9,10.713803906244092,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.01, 'e': 0.102899756759313}",20,6,4.916044583116665,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2276,False,"{'a': 0.01, 'e': 0.1027969084352864}",20,10,16.89548534496674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.01, 'e': 0.10269416290817676}",25,7,33.9260589244563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.01, 'e': 0.10259152007523863}",25,11,24.4785756876514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.01, 'e': 0.10248897983382912}",25,14,7.463410208856096,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.01, 'e': 0.102386542081408}",30,9,-18.332987604748087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
2281,False,"{'a': 0.01, 'e': 0.10228420671553744}",20,13,11.579355889847069,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.01, 'e': 0.10218197363388216}",25,16,13.927591621271198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.01, 'e': 0.10207984273420903}",20,5,-19.504008323518246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2284,False,"{'a': 0.01, 'e': 0.10197781391438715}",20,8,18.465791039241388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.01, 'e': 0.10187588707238764}",20,12,13.731759648944962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.01, 'e': 0.10177406210628372}",30,14,-17.039187094635757,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
2287,False,"{'a': 0.01, 'e': 0.1016723389142504}",25,7,32.11338802097064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.01, 'e': 0.10157071739456447}",20,6,25.39247967265492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.01, 'e': 0.10146919744560434}",20,9,17.583040370077427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.01, 'e': 0.10136777896585017}",20,11,11.321860114046538,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.01, 'e': 0.1012664618538834}",20,3,26.48667336661479,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.01, 'e': 0.10116524600838693}",20,8,11.452359781361377,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2293,False,"{'a': 0.01, 'e': 0.10106413132814486}",25,20,10.57150692358424,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.01, 'e': 0.10096311771204257}",30,19,-0.923531889370907,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2295,False,"{'a': 0.01, 'e': 0.10086220505906641}",20,13,14.849880970551796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.01, 'e': 0.10076139326830373}",20,0,16.862349517923047,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2297,False,"{'a': 0.01, 'e': 0.10066068223894266}",20,0,21.534532802350636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2298,False,"{'a': 0.01, 'e': 0.10056007187027226}",20,11,14.328248559538125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.01, 'e': 0.1004595620616821}",20,4,20.075859534741014,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.01, 'e': 0.1003591527126624}",25,11,23.527706789516262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.01, 'e': 0.1002588437228037}",20,10,15.475234001386466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.01, 'e': 0.10015863499179714}",25,7,7.4700987159500984,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2303,False,"{'a': 0.01, 'e': 0.10005852641943393}",20,15,7.508053522564813,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.01, 'e': 0.09995851790560546}",20,4,30.846668042162374,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.01, 'e': 0.09985860935030318}",25,10,14.58781831438737,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2306,False,"{'a': 0.01, 'e': 0.09975880065361863}",20,11,14.654329677255605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.01, 'e': 0.09965909171574303}",25,15,-4.821936208436327,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2308,False,"{'a': 0.01, 'e': 0.09955948243696745}",20,9,-18.741660018765703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2309,False,"{'a': 0.01, 'e': 0.09945997271768262}",20,0,29.31803607037834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2310,False,"{'a': 0.01, 'e': 0.09936056245837875}",20,16,8.136581194153166,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.01, 'e': 0.09926125155964566}",20,16,6.462175785509126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.01, 'e': 0.09916203992217239}",20,13,14.862378748963547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.01, 'e': 0.09906292744674731}",20,15,1.86304732376213,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.01, 'e': 0.0989639140342579}",20,5,15.97240911678046,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2315,False,"{'a': 0.01, 'e': 0.09886499958569081}",35,8,38.33038755842375,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.01, 'e': 0.09876618400213154}",30,15,30.84548393996186,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.01, 'e': 0.0986674671847645}",25,15,-4.268683369950954,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2318,False,"{'a': 0.01, 'e': 0.09856884903487283}",20,11,-26.83463143588258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2319,False,"{'a': 0.01, 'e': 0.09847032945383845}",30,12,32.48121024904103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.01, 'e': 0.09837190834314173}",25,9,24.951940476220173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.01, 'e': 0.09827358560436154}",25,17,12.942832785439307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.01, 'e': 0.09817536113917512}",20,1,33.129145722645234,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.01, 'e': 0.09807723484935806}",25,0,21.89679944584477,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2324,False,"{'a': 0.01, 'e': 0.09797920663678401}",25,12,22.13820970959003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.01, 'e': 0.09788127640342477}",30,16,24.14122914872143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.01, 'e': 0.09778344405135005}",20,10,18.509047672478577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.01, 'e': 0.09768570948272756}",25,17,17.83968815596482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.01, 'e': 0.0975880725998227}",25,11,-16.688620030290192,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2329,False,"{'a': 0.01, 'e': 0.09749053330499859}",20,7,15.908358022868839,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.01, 'e': 0.09739309150071584}",25,17,10.107005998198341,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.01, 'e': 0.09729574708953276}",25,12,15.882779188039956,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2332,False,"{'a': 0.01, 'e': 0.09719849997410487}",20,15,9.603841096011406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.01, 'e': 0.09710135005718508}",25,11,21.390882226307873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.01, 'e': 0.09700429724162336}",20,11,19.177039932226656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.01, 'e': 0.09690734143036704}",20,15,9.806483333471412,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.01, 'e': 0.09681048252646021}",20,7,23.71624597969487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.01, 'e': 0.09671372043304398}",20,14,12.204172954440999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.01, 'e': 0.09661705505335619}",20,0,25.53593602107837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2339,False,"{'a': 0.01, 'e': 0.09652048629073155}",25,9,14.636127694480502,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.01, 'e': 0.09642401404860125}",30,15,15.098078949643362,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2341,False,"{'a': 0.01, 'e': 0.09632763823049303}",30,15,27.76247726078459,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.01, 'e': 0.09623135874003103}",30,0,47.840940544937354,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2343,False,"{'a': 0.01, 'e': 0.09613517548093582}",30,10,26.657778338418577,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.01, 'e': 0.09603908835702411}",20,6,-19.95016263584516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2345,False,"{'a': 0.01, 'e': 0.09594309727220877}",20,12,12.693838653457753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.01, 'e': 0.09584720213049865}",30,18,23.59695374394058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.01, 'e': 0.09575140283599869}",30,15,13.720977541419085,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2348,False,"{'a': 0.01, 'e': 0.09565569929290954}",20,8,19.89137707323299,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.01, 'e': 0.09556009140552765}",20,9,24.146930195873274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.01, 'e': 0.0954645790782451}",20,3,24.899701035077115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.01, 'e': 0.09536916221554961}",20,14,10.614867981857875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.01, 'e': 0.09527384072202429}",20,9,-4.511630151399398,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2353,False,"{'a': 0.01, 'e': 0.09517861450234763}",25,20,8.055426194122349,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.01, 'e': 0.09508348346129337}",20,8,8.019237775501994,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2355,False,"{'a': 0.01, 'e': 0.09498844750373053}",25,18,15.577456626815149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.01, 'e': 0.09489350653462311}",20,5,25.055811507228086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.01, 'e': 0.09479866045903014}",25,16,16.442335342649884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.01, 'e': 0.09470390918210547}",20,14,12.943309271331232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.01, 'e': 0.09460925260909793}",20,13,14.959965239767175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.01, 'e': 0.09451469064535088}",20,5,19.811334946412572,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.01, 'e': 0.09442022319630235}",30,22,15.617569642783401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.01, 'e': 0.09432585016748485}",20,8,21.251540760477617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.01, 'e': 0.0942315714645254}",25,12,-18.988937060395685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2364,False,"{'a': 0.01, 'e': 0.09413738699314529}",25,12,8.661176720444978,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2365,False,"{'a': 0.01, 'e': 0.09404329665916}",20,10,6.9206652390135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2366,False,"{'a': 0.01, 'e': 0.09394930036847918}",30,0,12.45336818644898,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
2367,False,"{'a': 0.01, 'e': 0.09385539802710659}",30,2,34.46953486283665,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
2368,False,"{'a': 0.01, 'e': 0.09376158954113986}",30,17,-24.47511551558603,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
2369,False,"{'a': 0.01, 'e': 0.09366787481677047}",25,8,7.709869850470106,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2370,False,"{'a': 0.01, 'e': 0.09357425376028367}",20,11,17.701935117731722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.01, 'e': 0.09348072627805847}",25,19,10.937806817451541,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.01, 'e': 0.09338729227656732}",20,13,-7.27195861497794,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2373,False,"{'a': 0.01, 'e': 0.09329395166237625}",20,15,6.978762158324824,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.01, 'e': 0.09320070434214457}",20,11,-24.96837798513076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2375,False,"{'a': 0.01, 'e': 0.09310755022262504}",25,17,13.340608915554743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.01, 'e': 0.09301448921066349}",25,17,2.0218124416604484,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2377,False,"{'a': 0.01, 'e': 0.0929215212131989}",35,21,25.373716124691153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.01, 'e': 0.09282864613726323}",20,9,17.15682043320564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.01, 'e': 0.09273586388998147}",30,20,19.657306835730356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.01, 'e': 0.09264317437857132}",20,14,8.748329048798023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.01, 'e': 0.09255057751034329}",25,12,24.264685886123296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.01, 'e': 0.09245807319270043}",20,16,6.55594558129232,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.01, 'e': 0.0923656613331385}",25,18,15.17898332348778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.01, 'e': 0.09227334183924561}",20,15,1.2258936756220247,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.01, 'e': 0.09218111461870225}",20,14,10.104346077859836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.01, 'e': 0.09208897957928115}",25,11,27.437083674924875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.01, 'e': 0.09199693662884734}",20,10,-33.35437063486094,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2388,False,"{'a': 0.01, 'e': 0.09190498567535783}",30,16,27.754686650965727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.01, 'e': 0.09181312662686165}",25,10,11.752906977180999,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2390,False,"{'a': 0.01, 'e': 0.09172135939149971}",20,7,25.803131263035944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.01, 'e': 0.09162968387750484}",20,9,18.15106880274828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.01, 'e': 0.09153809999320149}",30,18,16.68540052058936,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.01, 'e': 0.09144660764700575}",35,20,27.91658829802781,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.01, 'e': 0.09135520674742525}",20,11,15.245895010097625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.01, 'e': 0.09126389720305915}",25,7,-12.000361803151542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2396,False,"{'a': 0.01, 'e': 0.09117267892259785}",20,10,17.234307544078465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.01, 'e': 0.09108155181482308}",20,13,12.572706330405243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.01, 'e': 0.09099051578860767}",20,12,6.459006946524112,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2399,False,"{'a': 0.01, 'e': 0.09089957075291567}",25,1,-34.44988997026924,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
2400,False,"{'a': 0.01, 'e': 0.090808716616802}",20,0,25.088190556239436,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2401,False,"{'a': 0.01, 'e': 0.09071795328941251}",20,5,26.0958103781227,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.01, 'e': 0.09062728067998384}",20,10,16.138211118312654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.01, 'e': 0.09053669869784343}",35,20,27.74973769619973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.01, 'e': 0.09044620725240926}",25,15,18.25192749966538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.01, 'e': 0.0903558062531899}",20,15,9.091329451821343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.01, 'e': 0.09026549560978427}",20,9,21.377454200613133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.01, 'e': 0.0901752752318818}",25,14,4.916904387970112,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2408,False,"{'a': 0.01, 'e': 0.0900851450292621}",20,8,10.467005646986573,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2409,False,"{'a': 0.01, 'e': 0.08999510491179491}",20,10,15.201212726874331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.01, 'e': 0.08990515478944011}",20,5,27.254389891461788,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.01, 'e': 0.08981529457224763}",25,12,23.75423080983915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.01, 'e': 0.0897255241703572}",30,16,16.57057040584258,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2413,False,"{'a': 0.01, 'e': 0.08963584349399842}",25,11,22.419533497824563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
